episode,total_reward,impressions_won,epsilon,smoothed_reward
3857,24.400428130556776,38,0.14536867740317935,25.5726
3858,25.012238551019557,40,0.14529599306447777,25.552
3859,21.537656295969295,35,0.14522334506794554,25.4613
3860,21.372058754014766,39,0.14515073339541157,25.4546
3861,26.943768769459357,41,0.14507815802871388,25.4741
3862,30.850379744570045,38,0.14500561894969952,25.5212
3863,23.432458655889082,35,0.14493311614022467,25.4657
3864,21.81070494055057,37,0.14486064958215455,25.4126
3865,27.994427547996345,42,0.1447882192573635,25.3818
3866,25.43053006494188,40,0.14471582514773482,25.3342
3867,26.040160479192966,38,0.14464346723516094,25.36
3868,23.9316321664465,38,0.14457114550154337,25.342
3869,25.95321446053925,37,0.1444988599287926,25.3212
3870,23.68794306454481,39,0.1444266104988282,25.3021
3871,23.532929111236946,38,0.14435439719357882,25.2379
3872,30.064160125814908,43,0.14428221999498203,25.3073
3873,29.962003333163885,39,0.14421007888498455,25.3344
3874,33.511756907714776,43,0.14413797384554206,25.4363
3875,31.693566929629842,44,0.14406590485861928,25.4824
3876,31.829951108011066,43,0.14399387190618998,25.5224
3877,25.370409146787274,39,0.1439218749702369,25.4976
3878,22.92625741361339,43,0.1438499140327518,25.4884
3879,26.43414269877009,43,0.14377798907573544,25.5359
3880,26.028155096135183,42,0.14370610008119758,25.5438
3881,24.744553527111385,39,0.143634247031157,25.5892
3882,28.529095394730984,43,0.14356242990764143,25.6067
3883,24.20658245071022,41,0.1434906486926876,25.601
3884,26.51788312174976,43,0.14341890336834126,25.6662
3885,31.118808823241494,39,0.1433471939166571,25.6819
3886,23.776125247696772,40,0.14327552031969878,25.6528
3887,25.27928019854622,39,0.14320388255953895,25.6343
3888,27.173432967196984,41,0.1431322806182592,25.6385
3889,28.524386530563522,43,0.14306071447795007,25.6656
3890,26.338885060958212,41,0.1429891841207111,25.702
3891,30.074639904146213,42,0.14291768952865075,25.7673
3892,22.50024026505691,44,0.14284623068388644,25.7593
3893,23.651195139498522,39,0.1427748075685445,25.7114
3894,31.68251587506354,43,0.14270342016476023,25.7341
3895,28.030942747780678,44,0.14263206845467785,25.7862
3896,30.842991802921535,43,0.14256075242045052,25.7911
3897,25.37901937090624,40,0.1424894720442403,25.7791
3898,27.620463193002895,40,0.1424182273082182,25.7245
3899,27.57826087558773,41,0.1423470181945641,25.7511
3900,29.222968004952968,44,0.14227584468546683,25.7755
3901,24.761941319759703,41,0.1422047067631241,25.7529
3902,24.463752118747376,40,0.14213360440974254,25.7199
3903,29.552924455515708,39,0.14206253760753768,25.8333
3904,23.972736782051026,43,0.14199150633873392,25.8326
3905,31.706817773821967,44,0.14192051058556457,25.9744
3906,26.538157482802294,43,0.1418495503302718,26.022
3907,25.053160601348555,40,0.14177862555510667,25.9691
3908,28.410684188564417,41,0.14170773624232913,26.03
3909,25.253656125266048,40,0.14163688237420796,26.0405
3910,27.823737438403544,40,0.14156606393302087,26.0625
3911,24.956780111707342,40,0.14149528090105437,26.1115
3912,28.469198667900073,43,0.14142453326060386,26.1098
3913,27.827984506558543,43,0.14135382099397356,26.1147
3914,22.484075315492703,39,0.1412831440834766,26.079
3915,23.58091808123056,39,0.14121250251143486,26.0419
3916,26.493617875790886,47,0.14114189626017914,26.0322
3917,26.846618301446938,40,0.14107132531204905,25.9923
3918,29.468472876870436,41,0.14100078964939303,26.0367
3919,21.985718278671076,38,0.14093028925456833,25.9795
3920,18.99205050504939,40,0.14085982410994105,25.9185
3921,24.721456707235003,40,0.14078939419788608,25.9281
3922,28.003926288109035,43,0.14071899950078715,25.9173
3923,28.538326010223262,41,0.14064864000103677,25.8683
3924,28.390584704069536,41,0.14057831568103626,25.8956
3925,30.213947834153107,45,0.14050802652319574,25.9069
3926,22.61587550020462,37,0.14043777250993417,25.9257
3927,31.750164022195293,44,0.1403675536236792,26.0219
3928,23.936960188189154,40,0.14029736984686736,26.0392
3929,25.871891189089315,41,0.14022722116194394,26.0635
3930,27.786709880043592,44,0.14015710755136299,26.1183
3931,30.37234411833637,43,0.14008702899758732,26.1946
3932,25.749053233710676,41,0.14001698548308852,26.252
3933,28.823809114617777,42,0.139946976990347,26.3001
3934,24.472571186442995,36,0.13987700350185184,26.2943
3935,28.834022425771735,43,0.13980706500010093,26.3309
3936,22.718100055703857,39,0.13973716146760087,26.2837
3937,26.04755021875567,39,0.13966729288686708,26.2851
3938,24.233964152347788,37,0.13959745924042366,26.2746
3939,28.30965245941623,43,0.13952766051080345,26.2676
3940,21.38898935746743,38,0.13945789668054806,26.2344
3941,21.67170473137012,39,0.1393881677322078,26.2129
3942,29.603190135447356,42,0.1393184736483417,26.2763
3943,25.183701074069976,34,0.13924881441151754,26.2269
3944,29.00130690582909,42,0.13917919000431178,26.2854
3945,22.12234451022736,45,0.13910960040930964,26.2401
3946,23.784041492948788,35,0.139040045609105,26.2289
3947,20.38336096216923,34,0.13897052558630044,26.2323
3948,23.76253951327424,35,0.13890104032350728,26.2423
3949,25.18745433268898,38,0.13883158980334553,26.254
3950,21.084767412157728,38,0.13876217400844387,26.2395
3951,34.209961178455266,41,0.13869279292143966,26.3245
3952,27.57767874502968,39,0.13862344652497893,26.3538
3953,26.69189895254962,41,0.13855413480171644,26.3465
3954,30.39051383474417,41,0.1384848577343156,26.3755
3955,26.70037804880881,41,0.13841561530544844,26.3696
3956,24.870842748466075,39,0.13834640749779573,26.3619
3957,23.571378045752287,35,0.13827723429404684,26.3536
3958,25.656076844274903,43,0.13820809567689982,26.3601
3959,23.2786715504734,46,0.13813899162906138,26.3775
3960,26.224773935700185,40,0.13806992213324684,26.426
3961,24.135176283804714,37,0.13800088717218023,26.3979
3962,24.41784213523317,36,0.13793188672859416,26.3336
3963,25.545097784664154,39,0.13786292078522988,26.3547
3964,22.552686280156504,35,0.13779398932483727,26.3621
3965,20.299926494383246,36,0.13772509233017485,26.2852
3966,24.228050771092068,32,0.13765622978400976,26.2732
3967,25.623063364225978,39,0.13758740166911776,26.269
3968,24.9847754910909,36,0.13751860796828322,26.2795
3969,27.683392977445127,38,0.13744984866429907,26.2968
3970,31.403869020360936,36,0.13738112373996694,26.374
3971,24.70964692339463,36,0.13731243317809697,26.3858
3972,33.9185295369631,42,0.1372437769615079,26.4243
3973,25.77326594000845,40,0.13717515507302716,26.3824
3974,20.126285300663852,36,0.13710656749549066,26.2486
3975,27.845416883889584,39,0.13703801421174291,26.2101
3976,20.923040742891487,36,0.13696949520463705,26.101
3977,24.369812924788274,36,0.13690101045703473,26.091
3978,26.53817093982733,41,0.1368325599518062,26.1271
3979,26.420227655832583,39,0.13676414367183032,26.127
3980,27.346508645998412,38,0.13669576159999441,26.1402
3981,31.688605641207126,42,0.13662741371919443,26.2096
3982,26.228388323972197,41,0.13655910001233484,26.1866
3983,23.982080037784176,37,0.1364908204623287,26.1844
3984,25.713575111492972,40,0.13642257505209754,26.1763
3985,18.80427598507131,36,0.1363543637645715,26.0532
3986,27.14188881731875,42,0.1362861865826892,26.0868
3987,28.75086878081453,40,0.13621804348939787,26.1215
3988,27.37942512256453,39,0.13614993446765317,26.1236
3989,28.525882118907806,40,0.13608185950041934,26.1236
3990,27.399538676507056,43,0.13601381857066913,26.1342
3991,27.929833486841808,40,0.1359458116613838,26.1128
3992,26.64875013256903,41,0.13587783875555312,26.1543
3993,25.247455388575847,43,0.13580989983617536,26.1702
3994,25.147064612006137,40,0.1357419948862573,26.1049
3995,21.952594050578643,38,0.13567412388881417,26.0441
3996,23.1362146432846,39,0.13560628682686976,25.967
3997,27.72130100311754,44,0.13553848368345633,25.9904
3998,28.446985266989667,44,0.13547071444161463,25.9987
3999,20.104236963239348,39,0.13540297908439383,25.924
4000,25.714789915604527,37,0.13533527759485164,25.8889
4001,25.25677569073532,38,0.13526760995605422,25.8938
4002,20.399445810054235,37,0.1351999761510762,25.8532
4003,24.967045695981664,36,0.13513237616300067,25.8073
4004,25.28023049588788,42,0.13506480997491918,25.8204
4005,23.36344421200613,41,0.13499727756993174,25.737
4006,23.77385104353738,39,0.13492977893114677,25.7093
4007,32.5475024903691,41,0.1348623140416812,25.7843
4008,28.889874805618057,42,0.13479488288466038,25.7891
4009,18.23443605974463,36,0.13472748544321805,25.7189
4010,24.370797261769255,42,0.13466012170049646,25.6843
4011,21.467203534700634,37,0.13459279163964621,25.6494
4012,25.5928248372921,39,0.1345254952438264,25.6207
4013,20.993599168806277,35,0.1344582324962045,25.5523
4014,21.592660405037304,36,0.1343910033799564,25.5434
4015,25.07115399220582,40,0.13432380787826645,25.5583
4016,27.486699226337123,41,0.13425664597432732,25.5683
4017,28.343810374542077,41,0.13418951765134016,25.5832
4018,30.417463358571105,40,0.1341224228925145,25.5927
4019,26.175898843404642,40,0.13405536168106824,25.6346
4020,21.737030221194324,37,0.13398833400022772,25.6621
4021,22.917765513535084,36,0.13392133983322763,25.644
4022,24.701287591411234,37,0.13385437916331103,25.611
4023,22.52712746126987,35,0.13378745197372938,25.5509
4024,25.862691011137798,43,0.1337205582477425,25.5256
4025,21.671848555422077,34,0.13365369796861865,25.4402
4026,25.102538279982685,36,0.13358687111963435,25.4651
4027,20.618400621795303,35,0.13352007768407453,25.3537
4028,24.939619121610253,41,0.1334533176452325,25.3638
4029,19.487904672880966,38,0.1333865909864099,25.2999
4030,22.373066088987844,40,0.1333198976909167,25.2458
4031,23.380519488126048,35,0.13325323774207126,25.1759
4032,24.936352164765204,41,0.13318661112320024,25.1677
4033,27.25978574108613,40,0.13312001781763866,25.1521
4034,22.164881333928015,37,0.13305345780872985,25.129
4035,31.117077988349422,40,0.13298693107982548,25.1519
4036,23.632857117818716,38,0.13292043761428557,25.161
4037,27.70769721104516,39,0.13285397739547844,25.1776
4038,24.500725334053524,38,0.1327875504067807,25.1803
4039,26.18351772371468,38,0.13272115663157733,25.159
4040,27.06217795813198,39,0.13265479605326155,25.2157
4041,27.430980536157445,42,0.13258846865523494,25.2733
4042,23.091667240809162,38,0.13252217442090733,25.2082
4043,29.13214143003161,41,0.13245591333369688,25.2477
4044,30.233466459273284,39,0.13238968537703005,25.26
4045,18.382323934280905,38,0.13232349053434156,25.2226
4046,23.70926474787982,43,0.1322573287890744,25.2219
4047,20.332945545205927,36,0.13219120012467986,25.2214
4048,28.31872921671308,40,0.13212510452461754,25.2669
4049,24.544170076299398,41,0.13205904197235524,25.2605
4050,23.757874595018695,41,0.13199301245136907,25.2872
4051,29.331193808744022,42,0.1319270159451434,25.2385
4052,22.423945908492826,43,0.13186105243717083,25.1869
4053,21.62137504539798,37,0.13179512191095225,25.1362
4054,26.497772593259338,40,0.1317292243499968,25.0973
4055,19.45601348978069,36,0.13166335973782178,25.0248
4056,21.955794851184557,37,0.13159752805795288,24.9957
4057,24.614032311776963,38,0.13153172929392393,25.0061
4058,23.791989029701572,38,0.13146596342927697,24.9875
4059,25.90864124093114,42,0.13140023044756233,25.0138
4060,27.707915829905037,41,0.13133453033233855,25.0286
4061,22.24787200817656,37,0.1312688630671724,25.0097
4062,20.825111456917448,35,0.13120322863563882,24.9738
4063,20.717604073043486,39,0.131137627021321,24.9255
4064,26.10357653569835,44,0.13107205820781034,24.961
4065,20.29729025191178,34,0.13100652217870645,24.961
4066,24.049201005746966,41,0.1309410189176171,24.9592
4067,22.157228604686516,37,0.13087554840815832,24.9246
4068,25.91700066688273,37,0.13081011063395426,24.9339
4069,21.42937496461705,36,0.1307447055786373,24.8713
4070,25.810166542062305,43,0.130679333225848,24.8154
4071,20.85819272568232,38,0.13061399355923506,24.7769
4072,26.895461695807313,40,0.13054868656245544,24.7067
4073,28.586963562774294,40,0.13048341221917423,24.7348
4074,28.796427791866954,42,0.13041817051306465,24.8215
4075,31.210804679820203,42,0.1303529614278081,24.8552
4076,26.454258909748997,42,0.13028778494709423,24.9105
4077,21.004579866612307,38,0.1302226410546207,24.8768
4078,28.418641193023884,41,0.1301575297340934,24.8956
4079,26.338591163146667,38,0.13009245096922636,24.8948
4080,29.925233677857022,39,0.13002740474374175,24.9206
4081,27.818207622432247,42,0.1299623910413699,24.8819
4082,27.641556365459,43,0.12989740984584922,24.896
4083,29.932155970349818,41,0.1298324611409263,24.9555
4084,25.32094915265973,40,0.12976754491035586,24.9516
4085,26.17754063657111,41,0.1297026611379007,25.0253
4086,28.46380576373756,44,0.12963780980733175,25.0385
4087,26.676024916193096,39,0.1295729909024281,25.0178
4088,25.90359368396742,40,0.12950820440697688,25.003
4089,24.643450419775704,41,0.12944345030477342,24.9642
4090,25.7944742961934,46,0.12937872857962104,24.9482
4091,28.407358556361054,44,0.12931403921533124,24.9529
4092,28.654805951509445,40,0.12924938219572357,24.973
4093,29.481996710760814,45,0.1291847575046257,25.0153
4094,20.880999196968904,41,0.1291201651258734,24.9727
4095,26.283116077426037,42,0.12905560504331048,25.016
4096,23.504357349262868,41,0.12899107724078884,25.0197
4097,25.60690325592948,42,0.12892658170216845,24.9985
4098,29.955032147841397,45,0.12886211841131737,25.0136
4099,21.666338065539893,39,0.12879768735211172,25.0292
4100,24.930874964447344,40,0.12873328850843568,25.0214
4101,21.550344179482742,40,0.12866892186418147,24.9843
4102,26.561617038420557,41,0.12860458740324937,25.0459
4103,23.01926362403067,34,0.12854028510954776,25.0265
4104,26.231070862468215,38,0.12847601496699299,25.036
4105,23.151956939869777,34,0.1284117769595095,25.0339
4106,29.74250326137897,40,0.12834757107102976,25.0935
4107,29.396049731405647,43,0.12828339728549426,25.062
4108,24.81577926813518,41,0.12821925558685152,25.0213
4109,28.021320348251916,39,0.1281551459590581,25.1192
4110,23.3005458370235,40,0.1280910683860786,25.1085
4111,20.65745922034223,35,0.12802702285188555,25.1004
4112,27.82409355546343,41,0.12796300934045962,25.1227
4113,21.126438322955885,40,0.1278990278357894,25.124
4114,29.392312886524547,41,0.12783507832187152,25.202
4115,22.25162747858804,36,0.12777116078271059,25.1738
4116,24.048207572189543,46,0.12770727520231923,25.1394
4117,23.07368958722124,39,0.12764342156471808,25.0867
4118,22.219764312125445,40,0.12757959985393574,25.0047
4119,20.099737361649634,35,0.12751581005400878,24.944
4120,30.276085900799615,44,0.12745205214898178,25.0294
4121,22.896767854813245,36,0.1273883261229073,25.0292
4122,24.606604713262612,40,0.12732463195984584,25.0282
4123,23.644113506217888,40,0.1272609696438659,25.0394
4124,28.50134896903324,44,0.127197339159044,25.0658
4125,25.65361473132485,41,0.12713374048946446,25.1056
4126,28.5832690703619,39,0.12707017361921974,25.1404
4127,27.75411959388521,40,0.12700663853241015,25.2118
4128,24.80299272320497,38,0.12694313521314396,25.2104
4129,21.37754252673904,40,0.1268796636455374,25.2293
4130,24.1701778383261,36,0.12681622381371466,25.2473
4131,18.697615725349834,40,0.1267528157018078,25.2004
4132,25.32426513975942,40,0.1266894392939569,25.2043
4133,21.021642084259206,31,0.12662609457430993,25.1419
4134,26.278607476858028,43,0.12656278152702277,25.1831
4135,27.317557714499358,45,0.12649950013625927,25.1451
4136,22.031242659761798,40,0.12643625038619113,25.129
4137,22.573337395346737,42,0.12637303226099805,25.0777
4138,20.227207330603694,37,0.12630984574486756,25.035
4139,21.978225326781967,36,0.12624669082199513,24.9929
4140,22.788035418418783,36,0.12618356747658413,24.9502
4141,24.056850954082382,38,0.12612047569284585,24.9164
4142,22.10974169755558,32,0.12605741545499943,24.9066
4143,18.5198524248756,34,0.12599438674727195,24.8005
4144,24.663598962433692,41,0.12593138955389832,24.7448
4145,24.70774783238047,42,0.1258684238591214,24.808
4146,25.179676970825486,44,0.12580548964719185,24.8228
4147,27.192365736875466,41,0.12574258690236825,24.8913
4148,28.410021728009088,38,0.12567971560891708,24.8923
4149,18.366626031531236,34,0.12561687575111263,24.8305
4150,24.67637814301458,33,0.1255540673132371,24.8397
4151,23.239440315548272,36,0.12549129027958048,24.7788
4152,23.379887619346007,41,0.1254285446344407,24.7883
4153,24.41992807738731,41,0.12536583036212348,24.8163
4154,28.384037321439276,39,0.12530314744694243,24.8352
4155,22.58533887249612,35,0.12524049587321898,24.8665
4156,31.885652559884328,42,0.12517787562528238,24.9658
4157,29.889365697021148,40,0.12511528668746974,25.0185
4158,24.69075062390232,39,0.125052729044126,25.0275
4159,23.347053952951143,42,0.12499020267960395,25.0019
4160,28.649773110401,42,0.12492770757826416,25.0113
4161,25.754384482778413,41,0.12486524372447504,25.0464
4162,25.114629421074984,41,0.1248028111026128,25.0893
4163,31.414131104291325,43,0.1247404096970615,25.1962
4164,21.29188154252591,39,0.12467803949221298,25.1481
4165,22.667001824236465,34,0.12461570047246688,25.1718
4166,18.573156020064843,34,0.12455339262223065,25.117
4167,24.768437627256397,43,0.12449111592591955,25.1432
4168,20.703978169644216,35,0.12442887036795659,25.091
4169,30.022083979969437,40,0.12436665593277262,25.1769
4170,26.232682250619867,35,0.12430447260480623,25.1812
4171,26.147102143423766,39,0.12424232036850384,25.2341
4172,27.316459504579797,38,0.1241801992083196,25.2383
4173,24.58640309518043,37,0.12411810910871544,25.1983
4174,28.445743845044056,40,0.1240560500541611,25.1948
4175,23.48907193664824,35,0.12399402202913402,25.1175
4176,30.199578483288445,46,0.12393202501811947,25.155
4177,22.60667798905061,36,0.12387005900561042,25.171
4178,24.75567269962331,36,0.12380812397610762,25.1344
4179,20.442846232103598,32,0.12374621991411958,25.0754
4180,25.054038809954488,42,0.12368434680416253,25.0267
4181,28.096294076516724,42,0.12362250463076045,25.0295
4182,24.85287128711712,41,0.12356069337844508,25.0016
4183,25.07954568931152,44,0.12349891303175586,24.9531
4184,29.488599151030126,44,0.12343716357524,24.9948
4185,26.95289657037005,41,0.12337544499345239,25.0025
4186,20.58921919953416,41,0.12331375727095567,24.9238
4187,23.259954263109158,42,0.1232521003923202,24.8896
4188,29.218548809345783,45,0.12319047434212405,24.9228
4189,31.357590226324437,40,0.12312887910495299,24.9899
4190,27.704950695179285,40,0.12306731466540052,25.009
4191,25.637632541042812,39,0.12300578100806783,24.9813
4192,29.06676207541318,41,0.12294427811756381,24.9854
4193,26.448308854937817,36,0.12288280597850504,24.9551
4194,33.560604792724405,40,0.12282136457551579,25.0819
4195,18.25135800604131,32,0.12275995389322804,25.0016
4196,31.5026298121201,41,0.12269857391628143,25.0816
4197,31.43893835258743,44,0.12263722462932329,25.1399
4198,29.45858826068741,40,0.12257590601700864,25.1349
4199,27.52038742264854,34,0.12251461806400014,25.1934
4200,29.584596541078195,40,0.12245336075496815,25.24
4201,27.70617053364524,42,0.12239213407459068,25.3015
4202,24.425833730905985,36,0.12233093800755339,25.2802
4203,26.35173034233002,41,0.12226977253854962,25.3135
4204,33.7766995729476,40,0.12220863765228035,25.389
4205,26.170970314608134,41,0.12214753333345421,25.4192
4206,27.006398883277498,39,0.12208645956678749,25.3918
4207,31.57822873039715,40,0.1220254163370041,25.4136
4208,28.896245597787654,38,0.12196440362883561,25.4544
4209,27.114047670400772,39,0.1219034214270212,25.4453
4210,25.08808509899459,38,0.12184246971630769,25.4632
4211,26.671694466070676,42,0.12178154848144954,25.5234
4212,28.454929488144234,37,0.12172065770720882,25.5297
4213,25.22316880971787,37,0.12165979737835522,25.5706
4214,27.009081084411545,43,0.12159896747966605,25.5468
4215,27.98051272932421,41,0.12153816799592622,25.6041
4216,25.5881564203194,38,0.12147739891192827,25.6195
4217,23.52750626992084,37,0.12141666021247231,25.624
4218,25.136211719991927,38,0.12135595188236609,25.6532
4219,22.664737972274757,35,0.12129527390642492,25.6789
4220,28.083136349730324,38,0.12123462626947171,25.6569
4221,31.048825249291454,42,0.12117400895633698,25.7384
4222,25.65588927843202,39,0.12111342195185881,25.7489
4223,29.367202981311273,42,0.12105286524088289,25.8062
4224,25.14161310199215,38,0.12099233880826246,25.7726
4225,23.1165367760566,35,0.12093184263885834,25.7472
4226,22.456663338745418,35,0.12087137671753892,25.6859
4227,25.42987138088327,37,0.12081094102918016,25.6627
4228,28.47828217827073,40,0.12075053555866558,25.6994
4229,24.63186416732686,42,0.12069016029088625,25.732
4230,19.982211291516432,36,0.12062981521074082,25.6901
4231,27.92568820019345,36,0.12056950030313546,25.7824
4232,23.146667699867493,32,0.1205092155529839,25.7606
4233,27.204069171511282,42,0.1204489609452074,25.8224
4234,23.11564980571522,36,0.1203887364647348,25.7908
4235,22.767934288526334,36,0.12032854209650244,25.7453
4236,19.28331450253676,33,0.1202683778254542,25.7178
4237,29.97131835639019,39,0.12020824363654148,25.7918
4238,28.181892386093075,44,0.12014813951472321,25.8714
4239,28.382835169393694,45,0.12008806544496585,25.9354
4240,22.15493129744101,37,0.12002802141224338,25.9291
4241,27.2317186691091,38,0.11996800740153726,25.9608
4242,22.73684913347336,37,0.1199080233978365,25.9671
4243,21.7109023710892,40,0.1198480693861376,25.999
4244,25.58074892410702,37,0.11978814535144454,26.0082
4245,25.09845577929059,39,0.11972825127876882,26.0121
4246,24.990895063641588,42,0.11966838715312944,26.0102
4247,26.753231912817427,42,0.11960855295955289,26.0058
4248,24.67231917095297,36,0.11954874868307312,25.9684
4249,26.482180080638653,36,0.1194889743087316,26.0496
4250,20.36508357269703,29,0.11942922982157723,26.0065
4251,25.391317449032872,37,0.11936951520666646,26.028
4252,31.849711211826865,41,0.11930983044906313,26.1127
4253,26.20331978990196,40,0.1192501755338386,26.1305
4254,27.915243324589866,38,0.11919055044607169,26.1258
4255,30.19489481872988,46,0.11913095517084865,26.2019
4256,23.47069448352621,40,0.11907138969326324,26.1178
4257,22.840978286523598,39,0.11901185399841661,26.0473
4258,21.461437207889617,45,0.11895234807141741,26.015
4259,32.31940341168737,45,0.11889287189738171,26.1047
4260,30.97028708312949,42,0.11883342546143302,26.1279
4261,27.816348273686188,39,0.11877400874870231,26.1485
4262,32.40363491843581,43,0.11871462174432797,26.2214
4263,26.11904706059276,42,0.11865526443345581,26.1685
4264,23.349806145905976,41,0.11859593680123909,26.1891
4265,20.46078690546149,41,0.11853663883283848,26.167
4266,28.981616138357346,47,0.11847737051342207,26.2711
4267,21.22839360004706,37,0.11841813182816537,26.2357
4268,27.71823608042095,40,0.1183589227622513,26.3058
4269,22.954205934638377,38,0.11829974330087017,26.2352
4270,27.466783166387454,42,0.11824059342921975,26.2475
4271,29.39033207391739,40,0.11818147313250514,26.2799
4272,22.98855060834429,42,0.11812238239593889,26.2366
4273,24.468670165170643,36,0.11806332120474093,26.2355
4274,22.895489996334017,37,0.11800428954413857,26.18
4275,25.45833919050638,36,0.11794528739936651,26.1997
4276,25.79433013988151,40,0.11788631475566683,26.1556
4277,24.553799538611038,40,0.117827371598289,26.1751
4278,24.805577497879888,36,0.11776845791248987,26.1756
4279,33.04640539587622,40,0.11770957368353363,26.3016
4280,24.452905737490127,40,0.11765071889669187,26.2956
4281,22.973963282176896,36,0.11759189353724353,26.2444
4282,25.699145952214664,36,0.11753309759047491,26.2528
4283,25.12695052574969,40,0.11747433104167967,26.2533
4284,27.03578365238735,39,0.11741559387615884,26.2288
4285,27.36628238603095,37,0.11735688607922076,26.2329
4286,24.128328674455794,42,0.11729820763618116,26.2683
4287,19.113170170552447,39,0.11723955853236308,26.2268
4288,25.884539121417973,38,0.1171809387530969,26.1935
4289,22.575705496758935,36,0.11712234828372035,26.1057
4290,26.08525940000979,43,0.1170637871095785,26.0895
4291,27.45045166587553,40,0.11700525521602372,26.1076
4292,33.98884345401976,46,0.1169467525884157,26.1568
4293,24.722665814455702,46,0.1168882792121215,26.1396
4294,23.161078929529864,40,0.11682983507251544,26.0356
4295,29.166736133302322,44,0.1167714201549792,26.1447
4296,26.72624718359619,44,0.11671303444490172,26.097
4297,27.18579083858325,40,0.11665467792767928,26.0544
4298,27.88987841340828,42,0.11659635058871544,26.0388
4299,30.104439613241233,42,0.11653805241342109,26.0646
4300,27.30802205008072,40,0.11647978338721439,26.0418
4301,24.227483231993904,39,0.1164215434955208,26.007
4302,24.07277573636962,39,0.11636333272377304,26.0035
4303,27.255653058814417,44,0.11630515105741115,26.0126
4304,23.513118181704602,39,0.11624699848188245,25.9099
4305,25.92065075013383,39,0.11618887498264152,25.9074
4306,27.136751407268264,40,0.1161307805451502,25.9087
4307,24.07652799405997,37,0.11607271515487763,25.8337
4308,28.154514549771225,41,0.1160146787973002,25.8263
4309,23.477207178326715,41,0.11595667145790155,25.7899
4310,23.479980446560553,41,0.1158986931221726,25.7738
4311,27.893088778132835,44,0.11584074377561153,25.786
4312,19.842044564196346,41,0.11578282340372373,25.6999
4313,21.48560990281939,41,0.11572493199202187,25.6625
4314,21.05046356918185,37,0.11566706952602586,25.603
4315,29.50591987527873,43,0.11560923599126285,25.6182
4316,24.360480947745213,39,0.11555143137326723,25.6059
4317,22.45757590821913,41,0.1154936556575806,25.5952
4318,25.464250568109858,44,0.11543590882975181,25.5985
4319,28.649211971952056,44,0.11537819087533695,25.6584
4320,30.554703152769203,41,0.11532050177989929,25.6831
4321,22.485949694743283,37,0.11526284152900934,25.5974
4322,23.135085994093096,41,0.11520521010824485,25.5722
4323,27.930739423775968,38,0.11514760750319072,25.5579
4324,17.81159692111491,37,0.11509003369943914,25.4846
4325,26.582309114216958,39,0.11503248868258943,25.5192
4326,26.20560858981209,36,0.11497497243824814,25.5567
4327,25.18125960373074,38,0.11491748495202903,25.5542
4328,23.232628174757384,37,0.11486002620955302,25.5018
4329,28.197808557683945,40,0.11480259619644825,25.5374
4330,27.238924492073316,39,0.11474519489835004,25.61
4331,28.185908058517807,43,0.11468782230090087,25.6126
4332,30.518106305469566,40,0.11463047838975042,25.6863
4333,30.20197700414596,44,0.11457316315055555,25.7163
4334,20.021799614312407,36,0.11451587656898027,25.6854
4335,24.254877770749186,42,0.11445861863069579,25.7002
4336,27.273824001107222,42,0.11440138932138044,25.7801
4337,27.958051498465533,42,0.11434418862671976,25.76
4338,22.136263008591186,37,0.1142870165324064,25.6995
4339,25.589047637414712,37,0.1142298730241402,25.6716
4340,29.492573525526822,45,0.11417275808762814,25.745
4341,26.0941119112736,44,0.11411567170858433,25.7336
4342,27.535713978102205,43,0.11405861387273004,25.7816
4343,25.64102893094982,44,0.11400158456579368,25.8209
4344,30.3127394142818,41,0.11394458377351079,25.8682
4345,28.738546506531936,41,0.11388761148162403,25.9046
4346,24.275724322635728,38,0.11383066767588322,25.8975
4347,21.350661079031582,35,0.11377375234204529,25.8434
4348,22.01527583718408,36,0.11371686546587427,25.8169
4349,25.77348160516916,38,0.11366000703314134,25.8098
4350,24.45551017678482,39,0.11360317702962477,25.8507
4351,24.98185318289009,36,0.11354637544110997,25.8466
4352,22.72475965436927,40,0.11348960225338943,25.7553
4353,32.18241803584126,43,0.11343285745226274,25.8151
4354,34.3413453359116,45,0.11337614102353662,25.8794
4355,28.07727123990641,39,0.11331945295302485,25.8582
4356,24.995947390155845,39,0.11326279322654835,25.8735
4357,25.51632666407008,41,0.11320616182993508,25.9002
4358,26.790313384604154,40,0.11314955874902012,25.9535
4359,23.683341383873547,37,0.11309298396964562,25.8672
4360,28.903799856104936,40,0.1130364374776608,25.8465
4361,26.346734597738887,38,0.11297991925892198,25.8318
4362,27.622960498075884,41,0.11292342929929253,25.784
4363,28.701017259817817,42,0.11286696758464289,25.8098
4364,18.90863993957009,36,0.11281053410085057,25.7654
4365,24.936951873152367,38,0.11275412883380015,25.8102
4366,26.612389241542267,39,0.11269775176938325,25.7865
4367,28.801322637234538,40,0.11264140289349857,25.8622
4368,24.32371918971166,36,0.11258508219205182,25.8282
4369,24.405318085413636,40,0.11252878965095581,25.8428
4370,25.38523298245659,43,0.11247252525613033,25.8219
4371,32.46639641526031,42,0.11241628899350227,25.8527
4372,24.01495900494252,41,0.11236008084900552,25.863
4373,32.41235768422177,45,0.11230390080858102,25.9424
4374,24.59323410274192,42,0.11224774885817673,25.9594
4375,25.575529281314328,42,0.11219162498374766,25.9606
4376,27.381608323431948,41,0.11213552917125579,25.9764
